QID,wei_1,wei_2,wei_3
Q2478_C7,0,0,0
Q2478_C8,0,0,0
Q2478_C9,0,0,0
Q2478_C10,0,0,0
Q2478_C11,0,0,0
Q2478_C12,0,0,0
Q2478_C13,0,0,0
Q2478_C14,0,0,0
Q2478_C15,0,0,0
Q2478_C16,0,0,0
Q2478_C17,0,0,0
Q2478_C18,0,0,0
Q2478_C19,0,0,0
Q2478_C20,0,0,0
Q2478_C21,0,0,0
Q2478_C22,0.4671739024,0.4706469066,0.4664425677
Q2478_C23,0,0,0
Q2478_C24,0,0,0
Q2478_C25,0.4671739024,0.4706469066,0.4664425677
Q2478_C26,0,0,0
Q2478_C27,0,0,0
Q2478_C28,0,0,0
Q2478_C29,0,0,0
Q2478_C30,0,0,0
Q2478_C31,0,0,0
Q2478_C32,0,0,0
Q2478_C33,0,0,0
Q2478_C34,0.4534429239,0.4582415357,0.4595127154
Q2478_C35,0,0,0
Q2478_C36,0.4671739024,0.4706469066,0.4664425677
Q2478_C37,0.4671739024,0.4706469066,0.4664425677
Q2478_C38,0,0,0
Q2478_C39,0,0,0
Q2478_C40,1,1,1
Q2478_C41,0,0,0
Q2479_C1,0,0,0
Q2479_C2,0,0,0
Q2479_C3,0,0,0
Q2479_C4,0,0,0
Q2480_C1,0,0,0
Q2480_C2,0,0,0
Q2480_C3,0,0,0
Q2480_C4,0,0,0
Q2480_C5,0,0,0
Q2480_C6,0,0,0
Q2480_C7,0,0,0
Q2480_C8,0,0,0
Q2480_C9,0,0,0
Q2480_C10,0,0,0
Q2480_C11,0,0,0
Q2480_C12,0,0,0
Q2480_C13,1,1,1
Q2480_C14,0,0,0
Q2480_C15,0,0,0
Q2480_C16,0,0,0
Q2480_C17,0,0,0
Q2481_C1,0,0,0
Q2481_C2,0,0,0
Q2481_C3,0,0,0
Q2482_C1,0,0,0
Q2482_C2,0,0,0
Q2482_C3,0,0,0
Q2482_C4,0,0,0
Q2483_C1,0,0,0
Q2483_C2,0,0,0
Q2483_C3,0,0,0
Q2483_C4,0,0,0
Q2483_C5,0,0,0
Q2484_C1,0,0,0
Q2484_C2,0,0,0
Q2484_C3,0,0,0
Q2484_C4,0,0,0
Q2484_C5,0,0,0
Q2485_C1,0,0,0
Q2485_C2,0,0,0
Q2485_C3,0,0,0
Q2485_C4,0,0,0
Q2485_C5,0,0,0
Q2486_C1,0,0,0
Q2487_C1,1,1,1
Q2487_C2,1,1,1
Q2487_C3,1,1,1
Q2487_C4,0,0,0
Q2487_C5,1,1,1
Q2488_C1,0,0,0
Q2489_C1,0,0,0
Q2490_C1,0,0,0
Q2490_C2,0,0,0
Q2490_C3,0,0,0
Q2490_C4,0,0,0
Q2490_C5,0,0,0
Q2491_C1,0,0,0
Q2491_C2,0,0,0
Q2491_C3,0,0,0
Q2491_C4,1,1,1
Q2491_C5,0,0,0
Q2491_C6,0,0,0
Q2491_C7,0,0,0
Q2491_C8,0,0,0
Q2491_C9,0,0,0
Q2491_C10,0,0,0
Q2492_C1,0,0,0
Q2493_C1,0,0,0
Q2493_C2,0,0,0
Q2493_C3,0,0,0
Q2493_C4,0,0,0
Q2493_C5,0,0,0
Q2493_C6,0,0,0
Q2493_C7,0,0,0
Q2493_C8,0,0,0
Q2494_C1,0,0,0
Q2494_C2,0,0,0
Q2494_C3,0,0,0
Q2494_C4,0,0,0
Q2495_C1,0,0,0
Q2495_C2,0,0,0
Q2495_C3,0,0,0
Q2495_C4,0,0,0
Q2495_C5,0,0,0
Q2495_C6,0,0,0
Q2496_C1,0,0,0
Q2496_C2,0,0,0
Q2496_C3,0,0,0
Q2496_C4,0,0,0
Q2496_C5,0,0,0
Q2496_C6,0,0,0
Q2496_C7,0,0,0
Q2496_C8,0,0,0
Q2497_C1,0,0,0
Q2497_C2,0,0,0
Q2497_C3,0,0,0
Q2497_C4,1,1,1
Q2497_C5,0,0,0
Q2497_C6,0,0,0
Q2497_C7,0,0,0
Q2498_C1,0,0,0
Q2498_C2,0,0,0
Q2498_C3,1,1,1
Q2498_C4,0,0,0
Q2498_C5,0,0,0
Q2499_C1,0,0,0
Q2500_C1,0,0,0
Q2500_C2,0,0,0
Q2500_C3,0,0,0
Q2500_C4,0,0,0
Q2500_C5,1,1,1
Q2500_C6,0,0,0
Q2500_C7,0,0,0
Q2500_C8,0,0,0
Q2500_C9,0.2497014122,0.2630701159,0.2551460387
Q2500_C10,1,1,1
Q2500_C11,1,1,1
Q2501_C1,0,0,0
Q2501_C2,0.4872132613,0.4882899536,0.4910228323
Q2501_C3,1,1,1
Q2501_C4,0,0,0
Q2502_C1,0,0,0
Q2502_C2,0,0,0
Q2502_C3,0,0,0
Q2502_C4,0,0,0
Q2502_C5,0,0,0
Q2502_C6,1,1,1
Q2502_C7,0,0,0
Q2503_C1,0,0,0
Q2503_C2,0,0,0
Q2503_C3,1,1,1
Q2503_C4,0,0,0
Q2503_C5,0,0,0
Q2503_C6,1,1,1
Q2503_C7,0,0,0
Q2503_C8,0,0,0
Q2503_C9,0,0,0
Q2503_C10,1,1,1
Q2503_C11,0,0,0
Q2504_C1,0,0,0
Q2504_C2,0,0,0
Q2504_C3,0,0,0
Q2504_C4,1,1,1
Q2504_C5,0,0,0
Q2504_C6,0,0,0
Q2504_C7,0,0,0
Q2505_C1,0,0,0
Q2505_C2,0,0,0
Q2505_C3,0,0,0
Q2506_C1,0,0,0
Q2506_C2,0,0,0
Q2506_C3,0,0,0
Q2506_C4,0,0,0
Q2507_C1,1,1,1
Q2507_C2,0,0,0
Q2507_C3,1,1,1
Q2507_C4,0,0,0
Q2507_C5,0,0,0
Q2508_C1,0,0,0
Q2508_C2,0,0,0
Q2508_C3,0,0,0
Q2508_C4,0,0,0
Q2508_C5,0,0,0
Q2508_C6,0,0,0
Q2508_C7,0,0,0
Q2509_C1,0,0,0
Q2509_C2,0,0,0
Q2509_C3,0,0,0
Q2509_C4,0,0,0
Q2510_C1,0,0,0
Q2510_C2,0,0,0
Q2510_C3,0,0,0
Q2511_C1,0,0,0
Q2511_C2,0,0,0
Q2511_C3,0,0,0
Q2511_C4,0,0,0
Q2511_C5,1,1,1
Q2512_C1,0,0,0
Q2512_C2,0,0,0
Q2512_C3,0,0,0
Q2512_C4,0,0,0
Q2513_C1,0,0,0
Q2513_C2,0,0,0
Q2513_C3,0,0,0
Q2513_C4,0,0,0
Q2513_C5,0,0,0
Q2514_C1,0,0,0
Q2514_C2,0,0,0
Q2514_C3,0,0,0
Q2514_C4,0,0,0
Q2514_C5,0,0,0
Q2515_C1,0,0,0
Q2515_C2,0,0,0
Q2515_C3,0,0,0
Q2515_C4,0,0,0
Q2515_C5,0,0,0
Q2515_C6,0,0,0
Q2515_C7,0,0,0
Q2515_C8,0,0,0
Q2516_C1,0,0,0
Q2516_C2,0,0,0
Q2516_C3,0,0,0
Q2516_C4,0,0,0
Q2517_C1,0,0,0
Q2518_C1,0,0,0
Q2518_C2,0,0,0
Q2518_C3,0,0,0
Q2519_C1,1,1,1
Q2519_C2,0,0,0
Q2519_C3,0,0,0
Q2519_C4,1,1,1
Q2519_C5,1,1,1
Q2519_C6,1,1,1
Q2519_C7,0,0,0
Q2519_C8,0,0,0
Q2519_C9,1,1,1
Q2519_C10,0,0,0
Q2520_C1,0,0,0
Q2520_C2,0,0,0
Q2520_C3,0,0,0
Q2520_C4,0,0,0
Q2520_C5,0,0,0
Q2520_C6,0,0,0
Q2520_C7,0,0,0
Q2521_C1,0,0,0
Q2521_C2,0,0,0
Q2521_C3,0,0,0
Q2521_C4,0,0,0
Q2521_C5,0,0,0
Q2521_C6,0.3826213268,0.3920581889,0.3843105496
Q2521_C7,0,0,0
Q2521_C8,0,0,0
Q2521_C9,0,0,0
Q2521_C10,0,0,0
Q2521_C11,0,0,0
Q2521_C12,0,0,0
Q2521_C13,0.3826213268,0.3920581889,0.3843105496
Q2521_C14,0.3826213268,0.3920581889,0.3843105496
Q2521_C15,0.3826213268,0.3920581889,0.3843105496
Q2521_C16,0,0,0
Q2521_C17,0,0,0
Q2521_C18,0,0,0
Q2521_C19,0.3826213268,0.3920581889,0.3843105496
Q2521_C20,0,0,0
Q2521_C21,0,0,0
Q2521_C22,0,0,0
Q2521_C23,0.3826213268,0.3920581889,0.3843105496
Q2521_C24,0,0,0
Q2521_C25,0,0,0
Q2521_C26,0,0,0
Q2521_C27,0.9893157848,0.9905219718,0.9902989604
Q2521_C28,0,0,0
Q2521_C29,0,0,0
Q2521_C30,0,0,0
Q2521_C31,1,1,1
Q2521_C32,0.3826213268,0.3920581889,0.3843105496
Q2521_C33,0,0,0
Q2521_C34,0.3826213268,0.3920581889,0.3843105496
Q2521_C35,0.3826213268,0.3920581889,0.3843105496
Q2521_C36,0,0,0
Q2521_C37,0,0,0
Q2521_C38,0,0,0
Q2521_C39,0.3826213268,0.3920581889,0.3843105496
Q2521_C40,0,0,0
Q2521_C41,0,0,0
Q2521_C42,0,0,0
Q2521_C43,0,0,0
Q2521_C44,0,0,0
Q2521_C45,0,0,0
Q2521_C46,0,0,0
Q2521_C47,0,0,0
Q2521_C48,0.3826213268,0.3920581889,0.3843105496
Q2521_C49,0,0,0
Q2521_C50,0.3826213268,0.3920581889,0.3843105496
Q2521_C51,0.3826213268,0.3920581889,0.3843105496
Q2521_C52,0,0,0
Q2522_C1,0,0,0
Q2522_C2,0,0,0
Q2522_C3,0,0,0
Q2522_C4,0.5283070099,0.5261263791,0.5276183946
Q2522_C5,0,0,0
Q2522_C6,0,0,0
Q2522_C7,0,0,0
Q2522_C8,0,0,0
Q2522_C9,0.5283070099,0.5261263791,0.5276183946
Q2522_C10,0,0,0
Q2522_C11,0,0,0
Q2522_C12,1,1,1
Q2522_C13,0,0,0
Q2522_C14,0,0,0
Q2522_C15,0.5768102403,0.5691695099,0.5728599614
Q2522_C16,0,0,0
Q2522_C17,0.8372304444,0.8433689257,0.8365007877
Q2522_C18,0,0,0
Q2522_C19,0,0,0
Q2522_C20,0.4231897597,0.4308304901,0.4271400386
Q2522_C21,0,0,0
Q2522_C22,0,0,0
Q2522_C23,0,0,0
Q2522_C24,0.5768102403,0.5691695099,0.5728599614
Q2522_C25,0,0,0
Q2522_C26,0,0,0
Q2522_C27,0,0,0
Q2522_C28,0,0,0
Q2522_C29,0,0,0
Q2522_C30,0,0,0
Q2522_C31,0.260420204,0.2741994158,0.2636408262
Q2523_C1,0,0,0
Q2523_C2,0,0,0
Q2524_C1,0,0,0
Q2524_C2,0,0,0
Q2524_C3,0,0,0
Q2524_C4,0,0,0
Q2524_C5,0,0,0
Q2524_C6,0.5112878982,0.5104089899,0.5129137787
Q2524_C7,1,1,1
Q2524_C8,0,0,0
Q2524_C9,0,0,0
Q2524_C10,0,0,0
Q2524_C11,0,0,0
Q2524_C12,0,0,0
Q2524_C13,0,0,0
Q2524_C14,0.5112878982,0.5104089899,0.5129137787
Q2524_C15,1,1,1
Q2524_C16,0,0,0
Q2524_C17,0,0,0
Q2524_C18,1,1,1
Q2524_C19,0.5112878982,0.5104089899,0.5129137787
Q2524_C20,0,0,0
Q2524_C21,1,1,1
Q2524_C22,0,0,0
Q2524_C23,0,0,0
Q2524_C24,0,0,0
Q2524_C25,0,0,0
Q2524_C26,0,0,0
Q2524_C27,0,0,0
Q2524_C28,0.4887121018,0.4895910101,0.4870862213
Q2524_C29,0,0,0
Q2524_C30,1,1,1
Q2524_C31,0.4887121018,0.4895910101,0.4870862213
Q2524_C32,0.4887121018,0.4895910101,0.4870862213
Q2524_C33,0,0,0
Q2524_C34,0,0,0
Q2524_C35,0,0,0
Q2524_C36,1,1,1
Q2524_C37,0,0,0
Q2524_C38,0.5112878982,0.5104089899,0.5129137787
Q2524_C39,0,0,0
Q2524_C40,0.4887121018,0.4895910101,0.4870862213
Q2525_C1,0,0,0
Q2525_C2,0,0,0
Q2525_C3,0,0,0
Q2525_C4,0,0,0
Q2525_C5,0,0,0
Q2525_C6,0,0,0
Q2525_C7,0,0,0
Q2525_C8,0,0,0
Q2526_C1,0,0,0
Q2526_C2,0,0,0
Q2526_C3,0,0,0
Q2526_C4,0,0,0
Q2527_C1,0,0,0
Q2527_C2,0,0,0
Q2527_C3,0,0,0
Q2527_C4,0,0,0
Q2527_C5,0,0,0
Q2528_C1,0.3900298599,0.3990501257,0.396966611
Q2528_C2,0.4893893671,0.4904430674,0.4853929049
Q2528_C3,0,0,0
Q2528_C4,0,0,0
Q2528_C5,1,1,1
Q2528_C6,0,0,0
Q2528_C7,0,0,0
Q2529_C1,0,0,0
Q2529_C2,0,0,0
Q2529_C3,0,0,0
Q2529_C4,0,0,0
Q2529_C5,0,0,0
Q2530_C1,1,1,1
Q2530_C2,0,0,0
Q2530_C3,1,1,1
Q2530_C4,1,1,1
Q2530_C5,0,0,0
Q2530_C6,0,0,0
Q2530_C7,1,1,1
Q2531_C1,0,0,0
Q2531_C2,0,0,0
Q2531_C3,0,0,0
Q2531_C4,0,0,0
Q2531_C5,0,0,0
Q2532_C1,0,0,0
Q2532_C2,0,0,0
Q2532_C3,0,0,0
Q2533_C1,0,0,0
Q2533_C2,0,0,0
Q2534_C1,0,0,0
Q2534_C2,0,0,0
Q2534_C3,0,0,0
Q2534_C4,0,0,0
Q2534_C5,0,0,0
Q2534_C6,0,0,0
Q2535_C1,0,0,0
Q2535_C2,0,0,0
Q2535_C3,0,0,0
Q2535_C4,0,0,0
Q2536_C1,0,0,0
Q2536_C2,0,0,0
Q2537_C1,0,0,0
Q2537_C2,1,1,1
Q2537_C3,0,0,0
Q2537_C4,0,0,0
Q2537_C5,0,0,0
Q2538_C1,0,0,0
Q2538_C2,0,0,0
Q2538_C3,0,0,0
Q2538_C4,0,0,0
Q2538_C5,1,1,1
Q2539_C1,1,1,1
Q2539_C2,0,0,0
Q2539_C3,0,0,0
Q2539_C4,0,0,0
Q2539_C5,0,0,0
Q2540_C1,0,0,0
Q2540_C2,0,0,0
Q2540_C3,1,1,1
Q2540_C4,0,0,0
Q2540_C5,1,1,1
Q2541_C1,0,0,0
Q2541_C2,0,0,0
Q2541_C3,0,0,0
Q2541_C4,0,0,0
Q2541_C5,0,0,0
Q2541_C6,0,0,0
Q2542_C1,0,0,0
Q2542_C2,0.3785073807,0.3907765868,0.3840666512
Q2542_C3,0.9336204817,0.9371901122,0.936976158
Q2542_C4,1,1,1
Q2542_C5,0.3785073807,0.3907765868,0.3840666512
Q2543_C1,0,0,0
Q2543_C2,1,1,1
Q2543_C3,1,1,1
Q2544_C1,0,0,0
Q2544_C2,0,0,0
Q2544_C3,0,0,0
Q2544_C4,0,0,0
Q2544_C5,0,0,0
Q2544_C6,0,0,0
Q2544_C7,0,0,0
Q2544_C8,0,0,0
Q2544_C9,0,0,0
Q2545_C1,0,0,0
Q2545_C2,0,0,0
Q2546_C1,1,1,1
Q2546_C2,0,0,0
Q2547_C1,0,0,0
Q2547_C2,0,0,0
Q2547_C3,1,1,1
Q2547_C4,0.7033665555,0.6998239744,0.7031024158
Q2547_C5,0,0,0
Q2548_C1,0,0,0
Q2548_C2,0,0,0
Q2549_C1,0,0,0
Q2550_C1,0,0,0
Q2550_C2,0,0,0
Q2550_C3,0,0,0
Q2550_C4,0,0,0
Q2551_C1,0,0,0
Q2551_C2,0,0,0
Q2551_C3,0,0,0
Q2552_C1,0,0,0
Q2552_C2,0,0,0
Q2552_C3,0,0,0
Q2552_C4,0,0,0
Q2552_C5,0,0,0
Q2553_C1,0,0,0
Q2553_C2,0,0,0
Q2554_C1,0.5319184572,0.5286322802,0.5294120906
Q2554_C2,0,0,0
Q2554_C3,0,0,0
Q2554_C4,0.8354730465,0.849926943,0.8454432132
Q2554_C5,0.4680815428,0.4713677198,0.4705879094
Q2554_C6,1,1,1
Q2554_C7,0,0,0
Q2555_C1,0,0,0
Q2556_C1,0,0,0
Q2556_C2,0,0,0
Q2556_C3,0,0,0
Q2557_C1,0,0,0
Q2557_C2,0,0,0
Q2557_C3,0,0,0
Q2557_C4,0,0,0
Q2557_C5,0,0,0
Q2557_C6,0,0,0
Q2558_C1,0,0,0
Q2559_C1,0,0,0
Q2559_C2,0,0,0
Q2559_C3,0,0,0
Q2559_C4,0,0,0
Q2560_C1,0,0,0
Q2560_C2,0,0,0
Q2560_C3,0,0,0
Q2560_C4,0,0,0
Q2561_C1,0,0,0
Q2561_C2,0,0,0
Q2561_C3,0,0,0
Q2561_C4,0,0,0
Q2561_C5,1,1,1
Q2561_C6,0,0,0
Q2561_C7,0,0,0
Q2562_C1,0,0,0
Q2562_C2,0,0,0
Q2562_C3,0,0,0
Q2562_C4,0,0,0
Q2562_C5,0,0,0
Q2562_C6,0,0,0
Q2562_C7,1,1,1
Q2562_C8,0,0,0
Q2562_C9,0.5431069518,0.5385575133,0.5420724932
Q2562_C10,0,0,0
Q2562_C11,1,1,1
Q2562_C12,0,0,0
Q2562_C13,0,0,0
Q2562_C14,0,0,0
Q2562_C15,0.4568930482,0.4614424867,0.4579275068
Q2562_C16,0,0,0
Q2562_C17,1,1,1
Q2562_C18,0.4568930482,0.4614424867,0.4579275068
Q2562_C19,0,0,0
Q2563_C1,0,0,0
Q2563_C2,1,1,1
Q2563_C3,0,0,0
Q2563_C4,0,0,0
Q2563_C5,1,1,1
Q2563_C6,0,0,0
Q2564_C1,0,0,0
Q2564_C2,1,1,1
Q2564_C3,0.3917083743,0.3865688633,0.3871166251
Q2564_C4,0,0,0
Q2564_C5,0.3917083743,0.3865688633,0.3871166251
Q2564_C6,0,0,0
Q2565_C1,0,0,0
Q2565_C2,0,0,0
Q2566_C1,0,0,0
Q2566_C2,0.5120142106,0.5107858172,0.5120665876
Q2566_C3,0.5120142106,0.5107858172,0.5120665876
Q2566_C4,0.4879857894,0.4892141828,0.4879334124
Q2566_C5,1,1,1
Q2566_C6,0.5120142106,0.5107858172,0.5120665876
Q2566_C7,0.5120142106,0.5107858172,0.5120665876
Q2567_C1,0,0,0
Q2567_C2,0,0,0
Q2567_C3,0,0,0
Q2567_C4,0,0,0
Q2567_C5,0,0,0
Q2568_C1,0,0,0
Q2568_C2,0,0,0
Q2569_C1,1,1,1
Q2569_C2,0,0,0
Q2570_C1,0,0,0
Q2570_C2,0,0,0
Q2570_C3,0,0,0
Q2571_C1,0,0,0
Q2571_C2,0,0,0
Q2571_C3,0,0,0
Q2571_C4,0,0,0
Q2571_C5,0,0,0
Q2572_C1,0,0,0
Q2572_C2,1,1,1
Q2572_C3,0,0,0
Q2573_C1,0,0,0
Q2573_C2,0,0,0
Q2573_C3,0,0,0
Q2573_C4,0,0,0
Q2573_C5,0,0,0
Q2573_C6,0,0,0
Q2573_C7,0,0,0
Q2573_C8,0,0,0
Q2573_C9,0,0,0
Q2573_C10,0,0,0
Q2574_C1,1,1,1
Q2574_C2,0,0,0
Q2574_C3,0,0,0
Q2574_C4,1,1,1
Q2574_C5,0,0,0
Q2574_C6,0,0,0
Q2575_C1,1,1,1
Q2575_C2,0,0,0
Q2575_C3,0.7059797379,0.7326957869,0.7160669862
Q2575_C4,0,0,0
Q2575_C5,0,0,0
Q2576_C1,1,1,1
Q2576_C2,0,0,0
Q2576_C3,1,1,1
Q2576_C4,0,0,0
Q2577_C1,0,0,0
Q2577_C2,0,0,0
Q2577_C3,0,0,0
Q2577_C4,0,0,0
Q2578_C1,0,0,0
Q2578_C2,0,0,0
Q2578_C3,0,0,0
Q2579_C1,0,0,0
Q2579_C2,0,0,0
Q2579_C3,0,0,0
Q2580_C1,0,0,0
Q2581_C1,0,0,0
Q2581_C2,0,0,0
Q2581_C3,1,1,1
Q2581_C4,0,0,0
Q2581_C5,0,0,0
Q2581_C6,0,0,0
Q2581_C7,0,0,0
Q2581_C8,0,0,0
Q2581_C9,1,1,1
Q2581_C10,0.5426672577,0.5399428372,0.5417784334
Q2581_C11,0.5426672577,0.5399428372,0.5417784334
Q2581_C12,0,0,0
Q2581_C13,1,1,1
Q2581_C14,0,0,0
Q2581_C15,0.4573327423,0.4600571628,0.4582215666
Q2581_C16,0,0,0
Q2582_C1,0,0,0
Q2582_C2,0,0,0
Q2582_C3,0.3867527947,0.3977789647,0.3891322884
Q2582_C4,0.3867527947,0.3977789647,0.3891322884
Q2582_C5,0,0,0
Q2582_C6,0,0,0
Q2582_C7,0,0,0
Q2582_C8,0,0,0
Q2582_C9,0,0,0
Q2582_C10,1,1,1
Q2582_C11,1,1,1
Q2582_C12,0.6132472053,0.6022210353,0.6108677116
Q2582_C13,0,0,0
Q2582_C14,0,0,0
Q2582_C15,0,0,0
Q2582_C16,0.6132472053,0.6022210353,0.6108677116
Q2582_C17,0,0,0
Q2582_C18,0,0,0
Q2582_C19,0.3867527947,0.3977789647,0.3891322884
Q2582_C20,0,0,0
Q2582_C21,0.3867527947,0.3977789647,0.3891322884
Q2582_C22,0.6132472053,0.6022210353,0.6108677116
Q2582_C23,0,0,0
Q2582_C24,0,0,0
Q2582_C25,0,0,0
Q2582_C26,1,1,1
Q2582_C27,0,0,0
Q2582_C28,1,1,1
Q2582_C29,0,0,0
Q2582_C30,0.3867527947,0.3977789647,0.3891322884
Q2582_C31,0,0,0
Q2582_C32,0.3867527947,0.3977789647,0.3891322884
Q2582_C33,0.6132472053,0.6022210353,0.6108677116
Q2582_C34,0,0,0
Q2582_C35,0,0,0
Q2582_C36,0.6132472053,0.6022210353,0.6108677116
Q2582_C37,0,0,0
Q2582_C38,0,0,0
Q2582_C39,0,0,0
Q2582_C40,0.3867527947,0.3977789647,0.3891322884
Q2582_C41,0,0,0
Q2582_C42,0.6132472053,0.6022210353,0.6108677116
Q2583_C1,0,0,0
Q2583_C2,0,0,0
Q2583_C3,0,0,0
Q2583_C4,0,0,0
Q2584_C1,0,0,0
Q2584_C2,0,0,0
Q2584_C3,0,0,0
Q2585_C1,0,0,0
Q2585_C2,1,1,1
Q2585_C3,1,1,1
Q2585_C4,0,0,0
Q2585_C5,1,1,1
Q2586_C1,0,0,0
Q2586_C2,0,0,0
Q2586_C3,0,0,0
Q2587_C1,0,0,0
Q2587_C2,0.5058997895,0.5053577819,0.5026479219
Q2587_C3,0,0,0
Q2587_C4,1,1,1
Q2588_C1,0,0,0
Q2588_C2,0,0,0
Q2588_C3,0,0,0
Q2589_C1,1,1,1
Q2589_C2,0,0,0
Q2589_C3,0,0,0
Q2590_C1,0,0,0
Q2590_C2,0,0,0
Q2590_C3,0,0,0
Q2591_C1,0,0,0
Q2591_C2,0.6542651131,0.6398863638,0.6503517581
Q2591_C3,0,0,0
Q2591_C4,0.6542651131,0.6398863638,0.6503517581
Q2591_C5,0,0,0
Q2591_C6,0,0,0
Q2591_C7,0,0,0
Q2591_C8,1,1,1
Q2592_C1,0,0,0
Q2592_C2,0,0,0
Q2592_C3,0,0,0
Q2593_C1,0,0,0
Q2593_C2,0,0,0
Q2593_C3,0,0,0
Q2593_C4,0,0,0
Q2593_C5,0,0,0
Q2594_C1,1,1,1
Q2594_C2,0,0,0
Q2594_C3,0.6945656808,0.6916439991,0.6927535562
Q2594_C4,0,0,0
Q2594_C5,0.3549247737,0.3526166812,0.3538135973
Q2594_C6,0,0,0
Q2594_C7,0,0,0
Q2594_C8,0.6945656808,0.6916439991,0.6927535562
Q2594_C9,0,0,0
Q2594_C10,0,0,0
Q2594_C11,0,0,0
Q2594_C12,0,0,0
Q2594_C13,0,0,0
Q2594_C14,0,0,0
Q2594_C15,0.6945656808,0.6916439991,0.6927535562
Q2594_C16,0,0,0
Q2594_C17,0,0,0
Q2594_C18,0,0,0
Q2594_C19,0,0,0
Q2594_C20,0,0,0
Q2594_C21,0,0,0
Q2594_C22,0.3054343192,0.3083560009,0.3072464438
Q2595_C1,0,0,0
Q2595_C2,0,0,0
Q2595_C3,0,0,0
Q2595_C4,0,0,0
Q2595_C5,0,0,0
Q2595_C6,0,0,0
Q2595_C7,0,0,0
Q2596_C1,0,0,0
Q2596_C2,0,0,0
Q2596_C3,0,0,0
Q2597_C1,0,0,0
Q2598_C1,0,0,0
Q2598_C2,0,0,0
Q2598_C3,0,0,0
Q2598_C4,0,0,0
Q2598_C5,0,0,0
Q2598_C6,0,0,0
Q2598_C7,0,0,0
Q2598_C8,0,0,0
Q2598_C9,0,0,0
Q2598_C10,0,0,0
Q2598_C11,0,0,0
Q2598_C12,0,0,0
Q2598_C13,0,0,0
Q2598_C14,0,0,0
Q2598_C15,0,0,0
Q2598_C16,0,0,0
Q2598_C17,0,0,0
Q2599_C1,0,0,0
Q2600_C1,0,0,0
Q2601_C1,0,0,0
Q2601_C2,0,0,0
Q2601_C3,1,1,1
Q2601_C4,0,0,0
Q2601_C5,0,0,0
Q2601_C6,0,0,0
Q2601_C7,0,0,0
Q2601_C8,0,0,0
Q2601_C9,0,0,0
Q2601_C10,0,0,0
Q2601_C11,0,0,0
Q2601_C12,0,0,0
Q2601_C13,0,0,0
Q2601_C14,0.6663623931,0.6591872661,0.6640567481
Q2602_C1,0,0,0
Q2602_C2,0,0,0
Q2603_C1,0,0,0
Q2603_C2,0,0,0
Q2603_C3,0,0,0
Q2603_C4,0,0,0
Q2603_C5,0,0,0
Q2603_C6,0,0,0
Q2604_C1,0,0,0
Q2604_C2,1,1,1
Q2604_C3,0.2446534477,0.2516263501,0.2437256518
Q2604_C4,0,0,0
Q2604_C5,0.5902333957,0.5971737568,0.5888572498
Q2604_C6,0.4097666043,0.4028262432,0.4111427502
Q2604_C7,0.345579948,0.3455474068,0.3451315981
Q2605_C1,0,0,0
Q2605_C2,0,0,0
Q2605_C3,0,0,0
Q2605_C4,0,0,0
Q2606_C1,0,0,0
Q2606_C2,0,0,0
Q2606_C3,0,0,0
Q2607_C1,0,0,0
Q2607_C2,0,0,0
Q2607_C3,0,0,0
Q2608_C1,0,0,0
Q2608_C2,0,0,0
Q2608_C3,0,0,0
Q2608_C4,0,0,0
Q2608_C5,0,0,0
Q2608_C6,0,0,0
Q2608_C7,0,0,0
Q2609_C1,0,0,0
Q2609_C2,0,0,0
Q2609_C3,0,0,0
Q2609_C4,0,0,0
Q2610_C1,0,0,0
Q2611_C1,0,0,0
Q2611_C2,0,0,0
Q2611_C3,0,0,0
Q2611_C4,0,0,0
Q2612_C1,0,0,0
Q2612_C2,0,0,0
Q2612_C3,0,0,0
Q2612_C4,1,1,1
Q2612_C5,0,0,0
Q2612_C6,0,0,0
Q2612_C7,0,0,0
Q2612_C8,0,0,0
Q2612_C9,0,0,0
Q2612_C10,0,0,0
Q2612_C11,0,0,0
Q2613_C1,0,0,0
Q2613_C2,0,0,0
Q2613_C3,0,0,0
Q2613_C4,0,0,0
Q2613_C5,0,0,0
Q2613_C6,0,0,0
Q2614_C1,0,0,0
Q2614_C2,0,0,0
Q2614_C3,0,0,0
Q2614_C4,0,0,0
Q2615_C1,0,0,0
Q2615_C2,0,0,0
Q2615_C3,0,0,0
Q2615_C4,0,0,0
Q2616_C1,0,0,0
Q2617_C1,0,0,0
Q2617_C2,1,1,1
Q2617_C3,0.7601505083,0.7430077647,0.7575097766
Q2618_C1,1,1,1
Q2618_C2,0,0,0
Q2618_C3,0,0,0
Q2619_C1,0,0,0
Q2619_C2,0,0,0
Q2619_C3,0,0,0
Q2619_C4,0,0,0
Q2620_C1,0,0,0
Q2620_C2,0,0,0
Q2620_C3,0,0,0
Q2620_C4,0,0,0
Q2621_C1,0,0,0
Q2621_C2,1,1,1
Q2621_C3,1,1,1
Q2622_C1,0,0,0
Q2622_C2,0,0,0
Q2622_C3,0,0,0
Q2622_C4,1,1,1
Q2623_C1,0,0,0
Q2623_C2,0,0,0
Q2623_C3,0,0,0
Q2624_C1,1,1,1
Q2624_C2,1,1,1
Q2624_C3,1,1,1
Q2624_C4,0,0,0
Q2624_C5,0,0,0
Q2624_C6,0,0,0
Q2624_C7,1,1,1
