qid,cgold,cgold_yn,f1,f2
Q2086_C1,Good,Not Applicable,0.3110729317088043,0.6561945810663072
Q2086_C2,Dialogue,Not Applicable,0.36209610309705587,0.5212233426741162
Q2086_C3,Good,Not Applicable,0.5900704501505124,0.827612596439416
Q2086_C4,Good,Not Applicable,0.21546888844035544,0.5194390737610268
Q2086_C5,Good,Not Applicable,0.20184365287002798,0.3174677749768193
Q2087_C1,Good,Not Applicable,0.4752944286165839,0.7551703164709413
Q2087_C2,Good,Not Applicable,0.10608254422531958,0.18950764821162114
Q2088_C1,Dialogue,Not Applicable,0.8302866862299635,0.8501712857968646
Q2088_C2,Good,No,0.45843576702587774,0.6755473558786889
Q2088_C3,Good,No,0.2351724798855501,0.7280894175580644
Q2088_C4,Good,Unsure,0.187629585796825,0.7296252777075045
Q2088_C5,Good,No,0.45048888820620697,0.8149599878621328
Q2088_C6,Dialogue,Not Applicable,0.2634573644604373,0.63219115528045
Q2089_C1,Bad,Not Applicable,0.15602057388300813,0.6051564569517832
Q2089_C2,Good,No,0.0,0.7698529257698855
Q2089_C3,Good,No,0.09927051620040601,0.7100273765278213
Q2089_C4,Good,Unsure,-0.011595886772304703,0.6157107872837843
Q2089_C5,Good,Unsure,0.7440124054832952,0.7987953660171355
Q2090_C1,Potential,Not Applicable,0.07899832881187206,0.7219123066909364
Q2090_C2,Potential,Not Applicable,0.0,0.7352425908175272
Q2090_C3,Good,Not Applicable,0.25907818044534514,0.5323526881314803
Q2090_C4,Dialogue,Not Applicable,0.4704689639857478,0.7669188324872654
Q2091_C1,Good,Not Applicable,0.08691988500173917,0.6490987544442671
Q2091_C2,Dialogue,Not Applicable,0.2683278552846317,0.624445356568268
Q2091_C3,Good,Not Applicable,0.0,0.35991708034214176
Q2091_C4,Good,Not Applicable,0.1723111024435075,0.6993436003536658
Q2092_C1,Good,Not Applicable,0.14149615242321875,0.1028548546360874
Q2093_C1,Good,Not Applicable,0.3187678342050428,0.46857033753248306
Q2093_C2,Dialogue,Not Applicable,0.23275287085176147,0.8054784854168453
Q2093_C3,Good,Not Applicable,0.03969771905622658,0.6629163479518659
Q2094_C1,Dialogue,Not Applicable,0.3396021618954395,0.3408576799301418
Q2095_C1,Good,Not Applicable,0.7823802729522905,0.5019481337865104
Q2095_C2,Good,Not Applicable,0.30582970064369913,0.7592901727974436
Q2095_C3,Good,Not Applicable,0.5680341352866607,0.8008586168766931
Q2095_C4,Good,Not Applicable,0.6736885883623908,0.887544014187859
Q2095_C5,Good,Not Applicable,0.7291302285414132,0.7566163873573807
Q2095_C6,Dialogue,Not Applicable,0.20929620409584213,0.6210569443592815
Q2095_C7,Dialogue,Not Applicable,0.0,0.46655676566047466
Q2095_C8,Good,Not Applicable,0.3632504198735022,0.7031138199269796
Q2096_C1,Potential,Not Applicable,0.5542762534646617,0.6916907559187946
Q2096_C2,Good,Not Applicable,0.43000327891066065,0.7312103263041182
Q2096_C3,Good,Not Applicable,0.5234354535006895,0.6993943722820931
Q2096_C4,Good,Not Applicable,0.6169899176557674,0.7882330582261655
Q2096_C5,Good,Not Applicable,0.22318572700117578,0.5918280165828984
Q2097_C1,Bad,Not Applicable,0.33738580464914286,0.508463678116709
Q2097_C2,Bad,Not Applicable,0.0,0.582001463759841
Q2097_C3,Potential,Not Applicable,0.0,0.582001463759841
Q2097_C4,Dialogue,Not Applicable,0.0,0.582001463759841
Q2098_C1,Bad,Not Applicable,0.20417534565028142,0.7207640162789792
Q2098_C2,Good,Not Applicable,0.12657474300745106,0.7576097777824153
Q2098_C3,Bad,Not Applicable,0.22096153739838825,0.6590588217180052
Q2098_C4,Good,Not Applicable,0.18864977101877478,0.7798264980504996
Q2098_C5,Dialogue,Not Applicable,0.015712439610486715,0.5071255118112749
Q2098_C6,Good,Not Applicable,0.18142963315422134,0.7879882225083108
Q2098_C7,Potential,Not Applicable,0.14672543268070923,0.7833464229823556
Q2098_C8,Potential,Not Applicable,0.1556511958662103,0.7839695776771378
Q2098_C9,Potential,Not Applicable,-0.011490165062996346,0.7334781388383312
Q2098_C10,Dialogue,Not Applicable,0.20053220131370442,0.7224360495279379
Q2098_C11,Good,Not Applicable,0.19045896447886093,0.7948910391933496
Q2098_C12,Good,Not Applicable,0.18061492924750222,0.792817384331485
Q2098_C13,Dialogue,Not Applicable,0.22138721959636162,0.7058682148327888
Q2098_C14,Dialogue,Not Applicable,0.0979344679534906,0.666182292820861
Q2098_C15,Dialogue,Not Applicable,0.26453052150476225,0.880317882732944
Q2099_C1,Good,Not Applicable,0.7040492475676667,0.7690587661245911
Q2099_C2,Good,Not Applicable,0.2672669991851103,0.7312781844505588
Q2099_C3,Dialogue,Not Applicable,0.27498526654555666,0.7797144702526839
Q2099_C4,Good,Not Applicable,0.3229598625102932,0.8144738769740274
Q2100_C1,Good,Not Applicable,0.4124963589512941,0.6990984737946877
Q2100_C2,Dialogue,Not Applicable,0.21902775172460295,0.5157888368607982
Q2100_C3,Good,Not Applicable,0.5213783125615992,0.7239765146426058
Q2100_C4,Good,Not Applicable,0.6265391212289678,0.7823806549907597
Q2100_C5,Dialogue,Not Applicable,0.4412270523508949,0.7789425284435096
Q2101_C1,Bad,Not Applicable,0.19438372134436416,0.14942522639380412
Q2102_C1,Good,Not Applicable,0.8144460924110416,0.746997120439175
Q2102_C2,Good,Not Applicable,0.24962523665219896,0.48884131452731233
Q2102_C3,Good,Not Applicable,0.3717621528955781,0.6790406939669397
Q2102_C4,Good,Not Applicable,0.5723797786887219,0.7573123969137229
Q2102_C5,Good,Not Applicable,0.08716932760899955,0.6769529476774
Q2102_C6,Good,Not Applicable,0.45844839754582956,0.7988497323176647
Q2103_C1,Good,Not Applicable,0.3215229936348072,0.34807730238363377
Q2103_C2,Good,Not Applicable,0.8006278081402269,0.6795597315417269
Q2103_C3,Good,Not Applicable,0.6935970054553272,0.7373235361585398
Q2104_C1,Dialogue,Not Applicable,0.5921484057602058,0.7319563983568936
Q2104_C2,Dialogue,Not Applicable,0.394708949307629,0.7708682082853213
Q2104_C3,Dialogue,Not Applicable,0.5474399022796596,0.7890787036904114
Q2104_C4,Dialogue,Not Applicable,0.7227635528017413,0.5493745245279688
Q2104_C5,Dialogue,Not Applicable,0.7280541455970733,0.8956468223546454
Q2104_C6,Dialogue,Not Applicable,0.713418491082441,0.7336708723378779
Q2104_C7,Bad,Not Applicable,0.27975469077644194,0.6071948610544495
Q2105_C1,Good,Not Applicable,0.0,0.0
Q2106_C1,Good,No,0.07908766183971346,0.6149307499249703
Q2106_C2,Bad,Not Applicable,0.12607738611244365,0.5147193464994698
Q2106_C3,Bad,Not Applicable,0.05976954386935848,0.1823037519506501
Q2106_C4,Good,Unsure,0.7745649274710447,0.689741080457645
Q2106_C5,Good,Yes,0.0,0.48314103656609586
Q2106_C6,Good,Unsure,0.0,0.25911844029783254
Q2106_C7,Good,Yes,0.42445840709367855,0.6551216313282154
Q2106_C8,Good,Yes,0.13328935484066776,0.4458233322139268
Q2106_C9,Good,Yes,0.5566595783663791,0.5739267178854647
Q2106_C10,Good,No,0.6266991753490548,0.5676794865630214
Q2106_C11,Good,Yes,0.339437233421875,0.6032000721709212
Q2106_C12,Good,Yes,0.572902749667795,0.6008837229785239
Q2106_C13,Good,Yes,0.6358773943156337,0.6137847411251843
Q2107_C1,Dialogue,Not Applicable,0.0,0.6019951623635383
Q2108_C1,Good,Not Applicable,0.25851179417146486,0.7655300325421378
Q2108_C2,Good,Not Applicable,0.20917493066014478,0.5894906421735254
Q2108_C3,Dialogue,Not Applicable,0.5132519230105443,0.5646588263130276
Q2108_C4,Good,Not Applicable,0.0,0.3503708829771759
Q2108_C5,Good,Not Applicable,0.35385750410275474,0.312966941290109
Q2109_C1,Good,Not Applicable,0.5267166879223781,0.5861229474074584
Q2109_C2,Potential,Not Applicable,0.1445228228399322,0.6720907653404177
Q2109_C3,Good,Not Applicable,0.616374103755539,0.7653906770233769
Q2109_C4,Good,Not Applicable,0.2760924972559553,0.3677397337203925
Q2109_C5,Good,Not Applicable,0.6604924148710671,0.7002602219538339
Q2109_C6,Good,Not Applicable,0.4595363473393394,0.8214967551864887
Q2110_C1,Dialogue,Not Applicable,0.3072220387590585,0.5455482798461619
Q2110_C2,Good,Not Applicable,0.1368500020671712,0.3653239186781106
Q2110_C3,Dialogue,Not Applicable,0.0202733037974264,0.03900949675647346
Q2110_C4,Dialogue,Not Applicable,0.070840968136265,0.31779910577120357
Q2110_C5,Dialogue,Not Applicable,0.0,0.3218092944657449
Q2110_C6,Dialogue,Not Applicable,0.01737689111464236,0.020478770052788378
Q2110_C7,Good,Not Applicable,0.4467973554905023,0.42464277044548937
Q2110_C8,Dialogue,Not Applicable,0.1282266187396063,0.22653366202702344
Q2110_C9,Bad,Not Applicable,0.2835426535147232,0.5835405695161601
Q2111_C1,Bad,Not Applicable,0.16854552406139697,0.550323865732197
Q2111_C2,Dialogue,Not Applicable,0.04781699693210686,0.5959301666486504
Q2112_C1,Good,Not Applicable,0.20570886539861927,0.6663003197057675
Q2112_C2,Dialogue,Not Applicable,0.3060321499792482,0.6700978272549576
Q2112_C3,Dialogue,Not Applicable,0.5626505222883718,0.7678551620581924
Q2113_C1,Dialogue,Not Applicable,0.023786811402400566,0.26371216834856986
Q2113_C2,Bad,Not Applicable,0.0,0.6534386624675838
Q2113_C3,Potential,Not Applicable,0.6293304955199246,0.5294522850779493
Q2113_C4,Dialogue,Not Applicable,0.9190836703267918,0.8436142230264507
Q2113_C5,Dialogue,Not Applicable,-0.05517104669952924,0.30496861463472935
Q2113_C6,Dialogue,Not Applicable,-0.009647647063628549,0.3746229376598767
Q2113_C7,Dialogue,Not Applicable,0.047778409195922154,0.5335855019763922
Q2114_C1,Potential,Not Applicable,0.5486931464459297,0.6863136975828842
Q2114_C2,Bad,Not Applicable,0.2614991543914462,0.4702507548697007
Q2114_C3,Good,Not Applicable,0.5738932823901834,0.7602177630118909
Q2114_C4,Bad,Not Applicable,0.1458271259165062,0.5463779069403928
Q2114_C5,Potential,Not Applicable,0.45544120554024453,0.6698930526667738
Q2114_C6,Dialogue,Not Applicable,0.5983377525799958,0.7592861926457802
Q2114_C7,Good,Not Applicable,0.33717640696168255,0.705581428944876
Q2114_C8,Good,Not Applicable,0.15729159023915282,0.6798224776219168
Q2114_C9,Good,Not Applicable,0.3953384120839796,0.6411104139236768
Q2115_C1,Good,Yes,0.0,-0.030479281603283045
Q2116_C1,Good,Yes,0.48974344953114574,0.7710647552842617
Q2116_C2,Good,Yes,0.1717082238548773,0.5959498001675249
Q2116_C3,Good,Yes,0.16606532175781247,0.7296502820973446
Q2116_C4,Good,Yes,0.45689174563035945,0.7267811694180205
Q2116_C5,Good,Yes,0.4045470297614453,0.7926604684895516
Q2117_C1,Good,Not Applicable,0.7016955844772993,0.48177291871708583
Q2117_C2,Bad,Not Applicable,0.13255957106954355,0.07569495211024316
Q2117_C3,Bad,Not Applicable,0.38250076015047624,0.6046577161302712
Q2117_C4,Potential,Not Applicable,0.4745491114267736,0.5759206615487557
Q2117_C5,Bad,Not Applicable,0.24868027191969058,0.479466706768197
Q2117_C6,Bad,Not Applicable,0.1636378993913975,0.40579113008076073
Q2117_C7,Good,Not Applicable,0.45082414838832546,0.718086109564883
Q2117_C8,Good,Not Applicable,0.8542218568155048,0.8021679116835407
Q2117_C9,Bad,Not Applicable,0.17123164139443467,0.5968442541716227
Q2118_C1,Good,Unsure,0.6708046509856243,0.6888114205240912
Q2118_C2,Good,Yes,0.4031201378341057,0.7458396873882133
Q2118_C3,Good,Yes,0.5772774328727529,0.8095534030618214
Q2119_C1,Good,Not Applicable,0.7968077298629439,0.7285710165443549
Q2119_C2,Good,Not Applicable,0.6742489501353349,0.7905238720791106
Q2119_C3,Dialogue,Not Applicable,0.7128097925563034,0.743207577907037
Q2119_C4,Dialogue,Not Applicable,0.4728051342119782,0.6815985914777426
Q2119_C5,Good,Not Applicable,0.8534867393288251,0.7189858875123291
Q2119_C6,Good,Not Applicable,0.5260540391454126,0.726451209654354
Q2119_C7,Good,Not Applicable,0.7806496652737411,0.8365438530871269
Q2119_C8,Good,Not Applicable,0.8464515955793039,0.8095035756053263
Q2119_C9,Dialogue,Not Applicable,0.479633692979892,0.7402223622051756
Q2119_C10,Dialogue,Not Applicable,0.23091022843786588,0.5874199735470891
Q2120_C1,Good,Not Applicable,0.14989102936894447,0.5834989859666021
Q2120_C2,Bad,Not Applicable,0.2803424037312717,0.7362727087199321
Q2120_C3,Good,Not Applicable,0.43344542436870964,0.6406115834970307
Q2120_C4,Good,Not Applicable,0.36793294506074764,0.7535401342296846
Q2120_C5,Good,Not Applicable,0.3854042382236234,0.722068475753301
Q2121_C1,Good,Not Applicable,0.02304097121692032,0.5304467793986083
Q2121_C2,Good,Not Applicable,0.10476057323180674,0.5587455630534315
Q2121_C3,Good,Not Applicable,0.5582476829353684,0.7464253131496754
Q2121_C4,Dialogue,Not Applicable,0.3142068180033704,0.46320584735198156
Q2121_C5,Dialogue,Not Applicable,0.5130845793141238,0.6310205225882989
Q2122_C1,Good,Not Applicable,0.3902321719374878,0.6391990235316675
Q2122_C2,Good,Not Applicable,0.5263317135370469,0.7877170403048568
Q2122_C3,Bad,Not Applicable,0.14682679407875246,0.739497953155779
Q2122_C4,Good,Not Applicable,0.10426084830924777,0.4125693656037214
Q2122_C5,Good,Not Applicable,0.21611828744219774,0.6321856740346812
Q2122_C6,Bad,Not Applicable,0.18731541571180263,0.7802744532182502
Q2123_C1,Good,No,0.4766020143959234,0.757794445990201
Q2123_C2,Good,No,0.23423009390556976,0.6567869962771572
Q2123_C3,Good,No,0.4414245825517621,0.6807140189064864
Q2123_C4,Good,No,0.3614758514619845,0.7535366860455711
Q2123_C5,Good,No,0.3221384583471908,0.7669395402838389
Q2123_C6,Good,No,0.18087779153952158,0.7215783527479654
Q2124_C1,Good,Not Applicable,0.0,0.0
Q2124_C2,Good,Not Applicable,0.0,0.0
Q2124_C3,Good,Not Applicable,0.0,0.0
Q2125_C1,Good,Not Applicable,0.5506889585715521,0.6646147477234846
Q2125_C2,Good,Not Applicable,0.15670730704729285,0.5341272862016505
Q2125_C3,Good,Not Applicable,0.0,0.0
Q2125_C4,Good,Not Applicable,0.06595817324793825,0.5887987462417816
Q2126_C1,Good,Not Applicable,0.6353743179788431,0.6758360164306274
Q2126_C2,Dialogue,Not Applicable,0.6671843512685188,0.766818771946754
Q2126_C3,Bad,Not Applicable,0.4823525059690378,0.8886532034205253
Q2127_C1,Potential,Not Applicable,0.5309808644372674,0.6174435899076344
Q2127_C2,Dialogue,Not Applicable,0.11358689828911947,0.5090504155721665
Q2127_C3,Bad,Not Applicable,0.25058682690596223,0.24224660110706475
Q2127_C4,Dialogue,Not Applicable,0.21288101104243715,0.43297473757074145
Q2127_C5,Potential,Not Applicable,0.27921336850000084,0.5849681733602521
Q2128_C1,Dialogue,Not Applicable,0.2767646678111466,0.7755036212919901
Q2128_C2,Good,Not Applicable,0.1326715816738756,0.6572604045072833
Q2128_C3,Good,Not Applicable,0.25464672021832363,0.7366478882160811
Q2128_C4,Good,Not Applicable,0.3069560762340375,0.8284257476992036
Q2128_C5,Dialogue,Not Applicable,0.3823363419273429,0.8736077975013454
Q2128_C6,Good,Not Applicable,0.0,0.5030066556209187
Q2128_C7,Dialogue,Not Applicable,0.46458090498946386,0.8424647258192419
Q2128_C8,Good,Not Applicable,0.0,0.41460362189545985
Q2128_C9,Potential,Not Applicable,0.30847054435965343,0.7877683722862485
Q2128_C10,Good,Not Applicable,0.2557748276774657,0.76269488799781
Q2128_C11,Good,Not Applicable,0.2517317869068301,0.7808464566204082
Q2128_C12,Dialogue,Not Applicable,0.6717135092571184,0.7560053837394186
Q2128_C13,Dialogue,Not Applicable,0.11284239229330706,0.543366484403102
Q2128_C14,Good,Not Applicable,0.17635171072546377,0.8142452824429551
Q2128_C15,Dialogue,Not Applicable,0.0,0.6032282412827047
Q2128_C16,Potential,Not Applicable,-0.04010955832476727,0.6157323209870748
Q2128_C17,Good,Not Applicable,0.41974080722210727,0.7846572906237559
Q2128_C18,Good,Not Applicable,0.0,0.8004608439488791
Q2128_C19,Good,Not Applicable,0.06278336099793307,0.5071112727768601
Q2128_C20,Good,Not Applicable,0.4333602944993732,0.8720196062805055
Q2128_C21,Good,Not Applicable,0.14284459419654444,0.6159685368862345
Q2128_C22,Good,Not Applicable,0.34136644971879054,0.8110638110423939
Q2128_C23,Dialogue,Not Applicable,0.0,0.8236083520376111
Q2128_C24,Potential,Not Applicable,0.5080035616335293,0.7958984867458385
Q2128_C25,Potential,Not Applicable,0.19857269827140056,0.751538651364837
Q2128_C26,Good,Not Applicable,0.3526372136834709,0.8227632399444089
Q2128_C27,Dialogue,Not Applicable,0.29389822903452684,0.8187043363372389
Q2128_C28,Dialogue,Not Applicable,0.10722920634943785,0.45415598156179326
Q2128_C29,Potential,Not Applicable,0.17761866931650727,0.8174613407878614
Q2128_C30,Good,Not Applicable,0.32314645389684227,0.8548437161222288
Q2128_C31,Good,Not Applicable,0.2211409922832072,0.7273567642389104
Q2128_C32,Potential,Not Applicable,0.5235627233955592,0.6747531230718236
Q2128_C33,Dialogue,Not Applicable,0.3152676345779901,0.8553375407569912
Q2128_C34,Dialogue,Not Applicable,0.062228436309534924,0.8491915370311272
Q2128_C35,Potential,Not Applicable,0.07307981284105677,0.6370837828223143
Q2128_C36,Potential,Not Applicable,0.0901748044357511,0.8333187177027241
Q2128_C37,Good,Not Applicable,0.10793801921420032,0.47815901118921406
Q2128_C38,Good,Not Applicable,0.35242965168663304,0.6491760575307595
Q2128_C39,Good,Not Applicable,0.5044510806289362,0.797179455776217
Q2129_C1,Good,Yes,0.237167888990824,0.6151632231367143
Q2129_C2,Dialogue,Not Applicable,0.37935566903647366,0.6107703054520018
Q2129_C3,Good,Yes,0.4820173248984036,0.6745158988415936
Q2129_C4,Bad,Not Applicable,0.0,0.40347693761479486
Q2129_C5,Good,Unsure,0.23924139156985078,0.5012687123069536
Q2130_C1,Potential,Not Applicable,0.0,0.7003499922368175
Q2130_C2,Bad,Not Applicable,0.0,0.7003499922368175
Q2130_C3,Dialogue,Not Applicable,0.0,0.7003499922368175
Q2130_C4,Dialogue,Not Applicable,0.0,0.7003499922368175
Q2130_C5,Bad,Not Applicable,0.0,0.7003499922368175
Q2130_C6,Dialogue,Not Applicable,0.0,0.7003499922368175
Q2131_C1,Good,Not Applicable,0.2916800282368681,0.3769392095582282
Q2131_C2,Dialogue,Not Applicable,0.48995060876237484,0.7170483478441103
Q2131_C3,Good,Not Applicable,0.596604301782986,0.7671120644466063
Q2132_C1,Dialogue,Not Applicable,0.0,0.24144120175735392
Q2132_C2,Dialogue,Not Applicable,0.0,0.24144120175735392
Q2133_C1,Bad,Not Applicable,0.0,0.0
Q2133_C2,Good,No,0.07225653935308224,0.7169024916324559
Q2133_C3,Dialogue,Not Applicable,0.5237492444659542,0.6579337916660902
Q2133_C4,Good,Yes,0.0,0.5936950282292034
Q2134_C1,Potential,Not Applicable,0.481369339737059,0.7555187643903619
Q2134_C2,Good,Not Applicable,0.38822050342849385,0.7847126899482341
Q2134_C3,Dialogue,Not Applicable,0.12010046647718119,0.6455267538167841
Q2134_C4,Good,Not Applicable,0.569422085058865,0.8172586952386532
Q2134_C5,Good,Not Applicable,0.4759593427701053,0.6359325092065399
Q2134_C6,Potential,Not Applicable,0.11816676610288689,0.663468181633204
Q2134_C7,Good,Not Applicable,0.6116706302893034,0.704643402869567
Q2134_C8,Good,Not Applicable,0.39983094589934853,0.7730253334266077
Q2135_C1,Bad,Not Applicable,0.0,0.5423553234826302
Q2136_C1,Good,Not Applicable,0.2575881699089035,0.6708146081444543
Q2136_C2,Good,Not Applicable,0.02698467845878041,0.35847868909662395
Q2136_C3,Bad,Not Applicable,0.0,0.5016430225574527
Q2136_C4,Good,Not Applicable,0.5151874180291008,0.727955434049985
Q2137_C1,Good,Not Applicable,0.0,0.23925025737687056
Q2138_C1,Bad,Not Applicable,0.0,0.5182966541168769
Q2139_C1,Good,Yes,0.026561367981501903,0.44317530686384055
Q2139_C2,Dialogue,Not Applicable,0.06602205294394237,0.293725989711586
Q2139_C3,Dialogue,Not Applicable,0.021729654190332726,0.38125813775266637
Q2139_C4,Good,Yes,0.0684478874253503,0.5778248444883965
Q2139_C5,Dialogue,Not Applicable,0.6106234870945125,0.3936492507723391
Q2140_C1,Good,Not Applicable,0.05772110752521482,0.11848632820777781
Q2140_C2,Good,Not Applicable,0.20524118726515117,0.6308009670728281
Q2140_C3,Dialogue,Not Applicable,0.3141974846610836,0.6814218155300276
Q2140_C4,Good,Not Applicable,0.1535100788792509,0.7104907391991502
Q2140_C5,Good,Not Applicable,0.06581927138978044,0.687453661762695
Q2140_C6,Dialogue,Not Applicable,0.22092512330875735,0.8548709304881029
Q2141_C1,Good,Not Applicable,0.5750903867121133,0.6853809346050866
Q2141_C2,Good,Not Applicable,0.7347430490696556,0.6632835503969086
Q2141_C3,Good,Not Applicable,0.6465576782720641,0.7193073777475397
Q2141_C4,Dialogue,Not Applicable,0.3795373842367096,0.5949992887957396
Q2141_C5,Good,Not Applicable,0.6600660507908134,0.7337790633658283
Q2141_C6,Good,Not Applicable,0.6921591340392061,0.6429559500795101
Q2141_C7,Good,Not Applicable,0.6010220070447059,0.6072047734253685
Q2142_C1,Potential,Not Applicable,0.2739282546841013,0.7968729994434405
Q2142_C2,Dialogue,Not Applicable,0.10162349036480982,0.6202706805121817
Q2142_C3,Potential,Not Applicable,0.4970113048877244,0.8302261361428803
Q2142_C4,Dialogue,Not Applicable,0.2542315544730805,0.7564102932525971
Q2142_C5,Dialogue,Not Applicable,0.151843278805907,0.7635062498043674
Q2143_C1,Dialogue,Not Applicable,0.01717861845136084,0.3027340224766273
Q2143_C2,Good,Not Applicable,0.48612429016809144,0.6898966455575389
Q2143_C3,Good,Not Applicable,0.08955937000606785,0.5289748202159514
Q2144_C1,Potential,Not Applicable,-0.0122632990651125,0.47049678583615456
Q2144_C2,Good,Not Applicable,0.301038614162504,0.6687298485314769
Q2144_C3,Dialogue,Not Applicable,0.15481685383126123,0.4264718377488115
Q2144_C4,Good,Not Applicable,0.5783810072455389,0.5227390066795982
Q2144_C5,Good,Not Applicable,0.6699127946632868,0.7399329933980133
Q2145_C1,Good,Unsure,0.0,0.0
Q2146_C1,Good,Not Applicable,0.53770180218025,0.8385953931585236
Q2147_C1,Bad,Not Applicable,0.0,0.17459719579632454
Q2148_C1,Good,Not Applicable,0.7948132353569408,0.7785271047805015
Q2148_C2,Bad,Not Applicable,0.0,0.5073390095659177
Q2148_C3,Bad,Not Applicable,0.021629660619659187,0.4209074437747686
Q2148_C4,Potential,Not Applicable,0.0,0.47411351262796686
Q2148_C5,Good,Not Applicable,0.6329935341738335,0.6885070702887117
Q2149_C1,Good,Not Applicable,0.3798747734622429,0.78441984337376
Q2149_C2,Good,Not Applicable,0.37420608179826037,0.3835934312599757
Q2149_C3,Good,Not Applicable,0.35992478268871053,0.7179443211964135
Q2149_C4,Good,Not Applicable,0.2920000923080183,0.8089159222611536
Q2149_C5,Potential,Not Applicable,0.3732919169213714,0.6646624787721466
Q2150_C1,Bad,Not Applicable,0.0,0.4772158929358085
Q2151_C1,Good,Not Applicable,0.588459925774927,0.498415453461277
Q2151_C2,Good,Not Applicable,0.3837956414894486,0.4491730485816026
Q2151_C3,Good,Not Applicable,0.3292185370201509,0.5207502584814542
Q2151_C4,Dialogue,Not Applicable,0.8109943341957274,0.7182757317901585
Q2152_C1,Good,Not Applicable,0.34672259940021266,0.643062158496758
Q2152_C2,Good,Not Applicable,0.07766984794802834,0.553929680352862
Q2152_C3,Dialogue,Not Applicable,0.05362860812468578,0.523979786356973
Q2152_C4,Good,Not Applicable,0.012635266601708273,0.4906515003233186
Q2153_C1,Dialogue,Not Applicable,0.48071486590179074,0.723242454342655
Q2154_C1,Good,Not Applicable,0.24915015432819088,0.6664578260391639
Q2154_C2,Dialogue,Not Applicable,0.5354621376852041,0.7326104195880315
Q2154_C3,Bad,Not Applicable,0.5820158790599846,0.7551099784126136
Q2155_C1,Dialogue,Not Applicable,0.0892834743028338,0.49533813349518907
Q2155_C2,Good,Not Applicable,0.4280282811406716,0.8100669534463099
Q2155_C3,Potential,Not Applicable,0.5816763814498621,0.8042467261522667
Q2155_C4,Good,Not Applicable,0.2471571173587921,0.5926296687387163
Q2155_C5,Good,Not Applicable,0.49655472097208203,0.8282186851668386
Q2155_C6,Dialogue,Not Applicable,0.6436361253370144,0.8281156383939916
Q2156_C1,Good,Not Applicable,0.09413352951670521,0.07913961772090104
Q2156_C2,Good,Not Applicable,0.15229144810370432,0.537267114814138
Q2156_C3,Good,Not Applicable,0.0,0.4362805404725048
Q2156_C4,Good,Not Applicable,0.2365671896478629,0.516229024570597
Q2156_C5,Good,Not Applicable,0.057558055166174474,0.5147798688727239
Q2156_C6,Dialogue,Not Applicable,0.33288014642771996,0.5263829030363799
Q2157_C1,Good,Not Applicable,0.806155734905596,0.8683770729821637
Q2157_C2,Good,Not Applicable,0.6350218353606958,0.830427898523652
Q2157_C3,Good,Not Applicable,0.4608533194662608,0.6074445277388502
Q2157_C4,Good,Not Applicable,0.09927269455243684,0.5789393312041253
Q2157_C5,Good,Not Applicable,0.5423840902960949,0.3816731787485973
Q2157_C6,Good,Not Applicable,0.7010114034991635,0.8421720486132053
Q2157_C7,Bad,Not Applicable,0.0,0.5608312080961763
Q2157_C8,Good,Not Applicable,0.4406419330352897,0.7664233048656047
Q2158_C1,Good,No,0.0,0.5468503667985267
Q2158_C2,Good,No,0.5179698029059512,0.6169478814275019
Q2158_C3,Dialogue,Not Applicable,0.2315879650366033,0.5448690496674048
Q2159_C1,Potential,Not Applicable,0.6399515382407777,0.8441596395301375
Q2159_C2,Potential,Not Applicable,0.6320511303842504,0.8179114005593279
Q2159_C3,Dialogue,Not Applicable,0.2676377341889224,0.7302426326219505
Q2159_C4,Dialogue,Not Applicable,0.5431524086539263,0.5941052203705778
Q2160_C1,Good,Not Applicable,0.3681544237931093,0.4946879984073312
Q2160_C2,Good,Not Applicable,0.5483387648650168,0.7592762896387699
Q2160_C3,Good,Not Applicable,0.5470702656925513,0.6400333475891653
Q2160_C4,Good,Not Applicable,0.5158435054511348,0.4637647672236272
Q2160_C5,Good,Not Applicable,0.016352006303640077,0.18732791318107367
Q2160_C6,Good,Not Applicable,0.1734298565784639,0.6542719671742246
Q2160_C7,Bad,Not Applicable,0.0,0.41467894509074427
Q2160_C8,Potential,Not Applicable,0.0,0.5509918077400128
Q2160_C9,Bad,Not Applicable,0.0,0.27677654833105886
Q2160_C10,Good,Not Applicable,0.1540136647090624,0.5806076263261019
Q2160_C11,Good,Not Applicable,0.3212943997149781,0.6506164701485764
Q2160_C12,Good,Not Applicable,0.5236776538317949,0.7242046273787993
Q2160_C13,Good,Not Applicable,0.01086238721810074,0.6275448019545558
Q2160_C14,Good,Not Applicable,0.0,0.36496386549086973
Q2160_C15,Dialogue,Not Applicable,0.07337379666976517,0.571376535315953
Q2160_C16,Good,Not Applicable,0.1351788434613751,0.36027478712452354
Q2160_C17,Good,Not Applicable,0.11246691335979518,0.5315307962119211
Q2160_C18,Bad,Not Applicable,0.4607000303840544,0.6739449766877635
Q2160_C19,Bad,Not Applicable,0.3919018115133202,0.6352158152157478
Q2160_C20,Good,Not Applicable,0.11052787525794167,0.6637796361438006
Q2160_C21,Dialogue,Not Applicable,0.14366374020100098,0.3655992057484779
Q2160_C22,Good,Not Applicable,0.19742912361145673,0.4242531286337534
Q2160_C23,Bad,Not Applicable,0.20539107576145424,0.5715017610437644
Q2160_C24,Potential,Not Applicable,0.13592936500984662,0.6555414648795075
