qid,cgold,cgold_yn,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13
Q1952_C3,Dialogue,Not Applicable,0.05555555555555555,0.0,0.0,0.25,0.0,0.3469387755102041,0.21052631578947367,0.6122448979591837,0.04210526315789476,0.7951388888888888,0.8895833333333334,0.09656090991705352,0.7951388888888888
Q1953_C1,Good,Not Applicable,0.037037037037037035,0.0,0.0,0.1111111111111111,0.0,0.22,0.2328042328042328,0.44,0.08465608465608465,0.5136904761904763,0.74375,0.06085806194501846,0.5136904761904763
Q1953_C2,Dialogue,Not Applicable,0.1,0.0,0.0,0.2222222222222222,0.0,0.14,0.296875,0.38,0.0625,0.7348214285714284,0.7,0.18490006540840973,0.7348214285714284
Q1953_C3,Dialogue,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.22535211267605637,0.16,0.05633802816901412,0.29513888888888884,0.5437500000000001,0.0,0.29513888888888884
Q1953_C4,Dialogue,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.19672131147540983,0.12,0.06557377049180324,0.15104166666666669,0.47500000000000003,0.0,0.15104166666666669
Q1953_C5,Dialogue,Not Applicable,0.07692307692307693,0.0,0.0,0.1111111111111111,0.0,0.12,0.23076923076923073,0.18,0.07692307692307687,0.5342261904761905,0.575595238095238,0.14907119849998599,0.5342261904761905
Q1953_C6,Good,Not Applicable,0.09090909090909091,0.0,0.0,0.1111111111111111,0.0,0.14,0.3157894736842105,0.24,0.10526315789473684,0.6015376984126984,0.5708333333333333,0.19245008972987526,0.6015376984126984
Q1953_C7,Good,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.17391304347826086,0.12,0.05797101449275366,0.436954365079365,0.36083333333333334,0.0,0.436954365079365
Q1953_C8,Good,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.13793103448275867,0.08,0.03448275862068961,0.26264880952380953,0.26086309523809526,0.0,0.26264880952380953
Q1954_C1,Good,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.0234375,0.20547945205479456,0.1171875,0.04109589041095896,0.41613756613756603,0.3745000000000001,0.0,0.41613756613756603
Q1954_C2,Dialogue,Not Applicable,0.1111111111111111,0.037037037037037035,0.0,0.15,0.05263157894736842,0.25,0.34375,0.2578125,0.09375,0.7234259259259259,0.8216666666666667,0.21213203435596423,0.7234259259259259
Q1954_C3,Good,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.078125,0.3398058252427184,0.2734375,0.03883495145631066,0.6110251322751322,0.6866666666666668,0.0,0.6110251322751322
Q1954_C4,Good,Not Applicable,0.07142857142857142,0.0,0.0,0.1,0.0,0.2890625,0.4095238095238095,0.3359375,0.11428571428571432,0.6214835164835165,0.6535000000000001,0.09128709291752768,0.6214835164835165
Q1954_C5,Dialogue,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.0703125,0.29885057471264365,0.203125,0.03448275862068961,0.5417328042328042,0.5154761904761904,0.0,0.5417328042328042
Q1954_C6,Bad,Not Applicable,0.03333333333333333,0.0,0.0,0.05,0.0,0.1328125,0.368421052631579,0.2734375,0.08421052631578951,0.5838227513227514,0.6254047619047618,0.06741998624632421,0.5838227513227514
Q1954_C7,Good,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.1171875,0.29885057471264365,0.203125,0.05747126436781613,0.521276455026455,0.6043333333333334,0.0,0.521276455026455
Q1954_C8,Dialogue,Not Applicable,0.043478260869565216,0.0,0.0,0.05,0.0,0.0859375,0.22818791946308725,0.1328125,0.10738255033557043,0.5554431216931217,0.4640000000000001,0.11180339887498948,0.5554431216931217
Q1954_C9,Bad,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.125,0.2547770700636943,0.15625,0.05095541401273884,0.4855555555555555,0.5630000000000001,0.0,0.4855555555555555
Q1954_C10,Potential,Not Applicable,0.041666666666666664,0.0,0.0,0.05,0.0,0.0859375,0.28025477707006374,0.171875,0.10191082802547768,0.534239417989418,0.45566666666666666,0.09999999999999998,0.534239417989418
Q1954_C11,Good,Not Applicable,0.06451612903225806,0.0,0.0,0.1,0.0,0.34375,0.4163568773234201,0.4375,0.08921933085501854,0.6456059218559218,0.6928333333333333,0.1363988678940947,0.6456059218559218
Q1954_C12,Good,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.1171875,0.2875,0.1796875,0.0625,0.5324404761904762,0.5071666666666668,0.0,0.5324404761904762
Q1954_C13,Good,Not Applicable,0.0625,0.0,0.0,0.1,0.0,0.2265625,0.3913043478260869,0.3515625,0.10434782608695647,0.6153174603174604,0.6658333333333333,0.09999999999999998,0.6153174603174604
Q1955_C1,Good,Not Applicable,0.09523809523809523,0.0,0.0,0.18181818181818182,0.0,0.24444444444444444,0.38888888888888884,0.3111111111111111,0.11111111111111116,0.8202380952380953,0.7823809523809524,0.11547005383792516,0.8202380952380953
Q1955_C2,Dialogue,Not Applicable,0.25,0.047619047619047616,0.0,0.36363636363636365,0.07692307692307693,0.28888888888888886,0.4697986577181208,0.3888888888888889,0.1476510067114094,0.618452380952381,0.6728571428571428,0.5196152422706632,0.618452380952381
Q1955_C3,Dialogue,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.23853211009174313,0.14444444444444443,0.05504587155963303,0.4821428571428571,0.4369047619047618,0.0,0.4821428571428571
Q1955_C4,Good,Not Applicable,0.05263157894736842,0.0,0.0,0.09090909090909091,0.0,0.07777777777777778,0.31645569620253167,0.2777777777777778,0.08860759493670889,0.6080687830687831,0.5750000000000001,0.10327955589886445,0.6080687830687831
Q1955_C5,Dialogue,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.2222222222222222,0.13333333333333333,0.05555555555555558,0.30403439153439155,0.3404761904761905,0.0,0.30403439153439155
Q1955_C6,Dialogue,Not Applicable,0.1111111111111111,0.0,0.0,0.18181818181818182,0.0,0.17777777777777778,0.39160839160839156,0.3111111111111111,0.11188811188811187,0.5494047619047618,0.7071428571428572,0.23094010767585033,0.5494047619047618
Q1955_C7,Dialogue,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.4105960264900662,0.34444444444444444,0.052980132450331174,0.5307823129251701,0.47023809523809523,0.0,0.5307823129251701
Q1955_C8,Dialogue,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.16822429906542058,0.1,0.03738317757009346,0.13151709401709402,0.2504761904761904,0.0,0.13151709401709402
Q1955_C9,Bad,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.1694915254237288,0.1111111111111111,0.03389830508474578,0.3412698412698413,0.29738095238095236,0.0,0.3412698412698413
Q1955_C10,Good,Not Applicable,0.047619047619047616,0.0,0.0,0.09090909090909091,0.0,0.2111111111111111,0.4027777777777778,0.32222222222222224,0.09722222222222221,0.5501700680272109,0.5154761904761904,0.05345224838248487,0.5501700680272109
Q1955_C11,Bad,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.23728813559322037,0.15555555555555556,0.05084745762711862,0.3617063492063492,0.3880952380952381,0.0,0.3617063492063492
Q1956_C1,Good,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.19999999999999996,0.1320754716981132,0.05714285714285716,0.3156746031746031,0.3281428571428572,0.0,0.3156746031746031
Q1956_C2,Potential,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.23529411764705888,0.1509433962264151,0.05882352941176472,0.3534656084656084,0.32900000000000007,0.0,0.3534656084656084
Q1956_C3,Bad,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0
Q1956_C4,Good,Not Applicable,0.2222222222222222,0.05263157894736842,0.0,0.4,0.1111111111111111,0.37735849056603776,0.3448275862068966,0.37735849056603776,0.1724137931034483,0.7434126984126983,0.6599999999999999,0.3651483716701107,0.7434126984126983
Q1957_C1,Good,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.25,0.14583333333333334,0.1428571428571429,0.48302469135802467,0.4152777777777778,0.0,0.48302469135802467
Q1957_C2,Good,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.1875,0.410958904109589,0.3125,0.136986301369863,0.6736111111111112,0.66,0.0,0.6736111111111112
Q1957_C3,Good,Not Applicable,0.08333333333333333,0.0,0.0,0.16666666666666666,0.0,0.2916666666666667,0.4742268041237113,0.4791666666666667,0.18556701030927836,0.6388888888888888,0.7111111111111111,0.1543033499620919,0.6388888888888888
Q1957_C4,Good,Not Applicable,0.25,0.0,0.0,0.3333333333333333,0.0,0.2916666666666667,0.36111111111111116,0.2708333333333333,0.25,0.6080246913580246,0.5777777777777778,0.4082482904638631,0.6080246913580246
Q1958_C1,Dialogue,Not Applicable,0.11764705882352941,0.0,0.0,0.25,0.0,0.2826086956521739,0.3770491803278688,0.5,0.1311475409836066,0.6421130952380951,0.625,0.1889822365046136,0.6421130952380951
Q1958_C2,Bad,Not Applicable,0.05405405405405406,0.0,0.0,0.25,0.0,0.3695652173913043,0.2602230483271375,0.7608695652173914,0.059479553903345694,0.6566964285714285,0.665625,0.17437145811572893,0.6566964285714285
Q1958_C3,Dialogue,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.32061068702290074,0.45652173913043476,0.03053435114503822,0.5377314814814814,0.66875,0.0,0.5377314814814814
Q1958_C4,Dialogue,Not Applicable,0.07142857142857142,0.0,0.0,0.125,0.0,0.17391304347826086,0.4040404040404041,0.43478260869565216,0.16161616161616166,0.5303075396825396,0.46958333333333335,0.13363062095621217,0.5303075396825396
Q1959_C1,Good,Not Applicable,0.04,0.0,0.0,0.0625,0.0,0.11304347826086956,0.3373493975903614,0.24347826086956523,0.08433734939759041,0.5925031565656566,0.6447916666666667,0.07254762501100116,0.5925031565656566
Q1959_C2,Good,Not Applicable,0.08695652173913043,0.0,0.0,0.125,0.0,0.17391304347826086,0.29885057471264365,0.22608695652173913,0.10344827586206895,0.6314191017316018,0.5481250000000001,0.15294382258037448,0.6314191017316018
Q1959_C3,Good,Not Applicable,0.08333333333333333,0.0,0.0,0.125,0.0,0.1565217391304348,0.3369565217391305,0.26956521739130435,0.07608695652173914,0.6237554112554113,0.6167857142857144,0.108147614087175,0.6237554112554113
Q1959_C4,Good,Not Applicable,0.0625,0.0,0.0,0.0625,0.0,0.043478260869565216,0.08333333333333337,0.043478260869565216,0.08333333333333337,0.22212301587301586,0.30895833333333333,0.22941573387056174,0.22212301587301586
Q1959_C5,Good,Not Applicable,0.16666666666666666,0.038461538461538464,0.0,0.25,0.0625,0.28695652173913044,0.4375,0.3652173913043478,0.125,0.6869506072631072,0.6187202380952381,0.33113308926626095,0.6869506072631072
Q1960_C1,Bad,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0
Q1961_C1,Good,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.1016949152542373,0.26206896551724135,0.16101694915254236,0.12413793103448278,0.4347089947089947,0.4444444444444445,0.0,0.4347089947089947
Q1961_C2,Good,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.0847457627118644,0.34883720930232553,0.2542372881355932,0.046511627906976716,0.5120194003527337,0.4935555555555556,0.0,0.5120194003527337
Q1961_C3,Good,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.17796610169491525,0.3058823529411765,0.4406779661016949,0.04705882352941182,0.6385273368606702,0.7077777777777777,0.0,0.6385273368606702
Q1961_C4,Good,Not Applicable,0.125,0.07692307692307693,0.04,0.1875,0.1111111111111111,0.2542372881355932,0.3646408839779005,0.2796610169491525,0.19889502762430944,0.7094973544973545,0.6277777777777778,0.24120907566221092,0.7094973544973545
Q1961_C5,Good,Not Applicable,0.07317073170731707,0.0,0.0,0.1875,0.0,0.3220338983050847,0.3785488958990536,0.5084745762711864,0.03785488958990535,0.6530335097001763,0.5868888888888889,0.2057983021710106,0.6530335097001763
Q1961_C6,Good,Not Applicable,0.11538461538461539,0.03333333333333333,0.0,0.1875,0.05555555555555555,0.17796610169491525,0.44339622641509435,0.3983050847457627,0.12264150943396224,0.7027689594356261,0.6148888888888889,0.2,0.7027689594356261
Q1962_C1,Good,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.3529411764705882,0.3103448275862069,0.039215686274509776,0.3222222222222222,0.328,0.0,0.3222222222222222
Q1962_C2,Good,Not Applicable,0.2222222222222222,0.125,0.0,0.4,0.25,0.5172413793103449,0.4477611940298507,0.5172413793103449,0.4477611940298507,0.7483333333333333,0.7173333333333333,0.3651483716701107,0.7483333333333333
Q1962_C3,Good,Not Applicable,0.05,0.0,0.0,0.2,0.0,0.41379310344827586,0.273972602739726,0.6896551724137931,0.12328767123287676,0.6783333333333333,0.7466666666666667,0.11180339887498948,0.6783333333333333
Q1963_C1,Dialogue,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.11764705882352941,0.1576354679802956,0.47058823529411764,0.039408866995073843,0.5009259259259259,0.4088888888888889,0.0,0.5009259259259259
Q1964_C1,Dialogue,Not Applicable,0.03333333333333333,0.0,0.0,0.041666666666666664,0.0,0.08670520231213873,0.25,0.15606936416184972,0.04629629629629628,0.5214356899139507,0.5427536231884058,0.06900655593423542,0.5214356899139507
Q1965_C1,Good,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.044444444444444446,0.326530612244898,0.26666666666666666,0.05442176870748294,0.5496031746031745,0.7999999999999999,0.0,0.5496031746031745
Q1965_C2,Good,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.24444444444444444,0.32131147540983607,0.5444444444444444,0.05245901639344264,0.6784822430655764,0.6958333333333333,0.0,0.6784822430655764
Q1965_C3,Good,Not Applicable,0.045454545454545456,0.0,0.0,0.08333333333333333,0.0,0.15555555555555556,0.3137254901960784,0.26666666666666666,0.065359477124183,0.6130291005291005,0.5833333333333334,0.1556997888323046,0.6130291005291005
Q1966_C1,Good,Not Applicable,0.05,0.0,0.0,0.14285714285714285,0.0,0.19047619047619047,0.3142857142857143,0.5238095238095238,0.11428571428571432,0.5365079365079365,0.7476190476190476,0.07018624063435965,0.5365079365079365
Q1966_C2,Bad,Not Applicable,0.1111111111111111,0.0,0.0,0.14285714285714285,0.0,0.09523809523809523,0.2962962962962963,0.19047619047619047,0.14814814814814814,0.5857142857142856,0.4571428571428572,0.2182178902359924,0.5857142857142856
Q1966_C3,Good,Not Applicable,0.08,0.0,0.0,0.2857142857142857,0.0,0.40476190476190477,0.32727272727272727,0.6428571428571429,0.09696969696969693,0.7055555555555556,0.7119047619047619,0.14824986333222023,0.7055555555555556
Q1966_C4,Good,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.2597402597402597,0.23809523809523808,0.07792207792207795,0.5124716553287981,0.5080952380952382,0.0,0.5124716553287981
Q1966_C5,Good,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545414,0.023809523809523808,0.045454545454545414,0.0,0.5142857142857143,0.0,0.0
Q1967_C1,Good,Not Applicable,0.07692307692307693,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.2807017543859649,0.38095238095238093,0.10526315789473684,0.6202071737786025,0.6071428571428571,0.14285714285714285,0.6202071737786025
Q1968_C1,Good,Not Applicable,0.030303030303030304,0.0,0.0,0.034482758620689655,0.0,0.043478260869565216,0.18803418803418803,0.10628019323671498,0.05128205128205132,0.5256228956228955,0.4751111111111112,0.06741998624632421,0.5256228956228955
Q1968_C2,Good,Not Applicable,0.030303030303030304,0.0,0.0,0.034482758620689655,0.0,0.043478260869565216,0.15652173913043477,0.08695652173913043,0.05217391304347829,0.5226418951418952,0.5073333333333335,0.06741998624632421,0.5226418951418952
Q1968_C3,Good,Not Applicable,0.08823529411764706,0.0,0.0,0.10344827586206896,0.0,0.14492753623188406,0.2803030303030303,0.178743961352657,0.06818181818181823,0.6529292929292929,0.62,0.26650089544451305,0.6529292929292929
Q1968_C4,Dialogue,Not Applicable,0.021739130434782608,0.0,0.0,0.034482758620689655,0.0,0.17391304347826086,0.40121580547112456,0.3188405797101449,0.03647416413373861,0.6173436748436748,0.5673333333333334,0.0657951694959769,0.6173436748436748
Q1969_C1,Good,Not Applicable,0.08108108108108109,0.044444444444444446,0.0,0.15,0.08,0.2710843373493976,0.42038216560509556,0.39759036144578314,0.07643312101910826,0.7024296536796537,0.5911904761904762,0.44380230544938415,0.7024296536796537
Q1969_C2,Good,Not Applicable,0.11538461538461539,0.03125,0.0,0.15,0.04,0.13253012048192772,0.3677130044843049,0.2469879518072289,0.1076233183856502,0.6536706349206349,0.5657619047619048,0.3403516468284207,0.6536706349206349
Q1969_C3,Dialogue,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.06976744186046513,0.03614457831325301,0.023255813953488413,0.22648148148148145,0.2860000000000001,0.0,0.22648148148148145
Q1970_C1,Bad,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.19480519480519476,0.11363636363636363,0.025974025974025983,0.4310374149659864,0.4269047619047619,0.0,0.4310374149659864
Q1970_C2,Bad,Not Applicable,0.08333333333333333,0.0,0.0,0.21428571428571427,0.0,0.6590909090909091,0.4610778443113772,0.5833333333333334,0.06586826347305386,0.7803193499622071,0.9107142857142857,0.30004959907448964,0.7803193499622071
Q1970_C3,Potential,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.058394160583941646,0.030303030303030304,0.014598540145985384,0.30188019652305365,0.21738095238095242,0.0,0.30188019652305365
Q1970_C4,Potential,Not Applicable,0.10526315789473684,0.047619047619047616,0.0,0.14285714285714285,0.0625,0.20454545454545456,0.43243243243243246,0.30303030303030304,0.1837837837837838,0.6613284202569917,0.8285714285714285,0.3571428571428571,0.6613284202569917
Q1970_C5,Good,Not Applicable,0.08333333333333333,0.0,0.0,0.14285714285714285,0.0,0.15151515151515152,0.40594059405940597,0.3106060606060606,0.1188118811881188,0.667979969765684,0.7797619047619049,0.2182178902359924,0.667979969765684
Q1970_C6,Bad,Not Applicable,0.1111111111111111,0.0,0.0,0.14285714285714285,0.0,0.12878787878787878,0.33532934131736525,0.21212121212121213,0.11976047904191611,0.6014172335600907,0.5127380952380952,0.23145502494313785,0.6014172335600907
Q1970_C7,Bad,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.030303030303030304,0.23456790123456794,0.14393939393939395,0.04938271604938271,0.5468537414965986,0.5214285714285715,0.0,0.5468537414965986
Q1970_C8,Good,Not Applicable,0.08695652173913043,0.0,0.0,0.14285714285714285,0.0,0.15151515151515152,0.39252336448598135,0.3181818181818182,0.09345794392523366,0.6577003023431595,0.5888095238095238,0.2849014411490949,0.6577003023431595
Q1970_C9,Potential,Not Applicable,0.05,0.0,0.0,0.07142857142857142,0.0,0.12121212121212122,0.3128491620111732,0.21212121212121213,0.11173184357541899,0.6349489795918366,0.5952380952380952,0.14285714285714285,0.6349489795918366
Q1970_C10,Bad,Not Applicable,0.04,0.0,0.0,0.07142857142857142,0.0,0.1893939393939394,0.38834951456310685,0.30303030303030304,0.07766990291262132,0.6291666666666667,0.6996031746031747,0.09759000729485333,0.6291666666666667
Q1971_C1,Good,Not Applicable,0.045454545454545456,0.0,0.0,0.0625,0.0,0.13523131672597866,0.3650385604113111,0.2526690391459075,0.06169665809768643,0.5989264634001478,0.5588095238095241,0.12298800925361816,0.5989264634001478
Q1971_C2,Good,Not Applicable,0.07272727272727272,0.0,0.0,0.125,0.0,0.29537366548042704,0.39406779661016944,0.3309608540925267,0.06355932203389836,0.6803804139330455,0.8597994987468675,0.1301200097264711,0.6803804139330455
Q1972_C1,Good,Not Applicable,0.11538461538461539,0.037037037037037035,0.0,0.3,0.1111111111111111,0.5666666666666667,0.3586956521739131,0.55,0.09782608695652173,0.7964285714285715,0.8290476190476191,0.2022599587389726,0.7964285714285715
Q1972_C2,Good,Not Applicable,0.041666666666666664,0.0,0.0,0.1,0.0,0.3,0.3502824858757062,0.5166666666666667,0.13559322033898302,0.6280026455026455,0.6216666666666667,0.0816496580927726,0.6280026455026455
Q1972_C3,Dialogue,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.05,0.33333333333333337,0.3333333333333333,0.050000000000000044,0.5521428571428572,0.6020000000000001,0.0,0.5521428571428572
Q1972_C4,Dialogue,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.05,0.2784810126582279,0.18333333333333332,0.07594936708860756,0.49339947089947084,0.35500000000000004,0.0,0.49339947089947084
Q1973_C1,Good,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.3148148148148148,0.46464646464646464,0.42592592592592593,0.2222222222222222,0.682622139764997,0.5152380952380952,0.0,0.682622139764997
Q1973_C2,Good,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.24096385542168675,0.18518518518518517,0.07228915662650603,0.5404761904761904,0.4361904761904762,0.0,0.5404761904761904
Q1973_C3,Good,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.2037037037037037,0.3661971830985915,0.24074074074074073,0.16901408450704225,0.6380952380952382,0.43380952380952376,0.0,0.6380952380952382
Q1973_C4,Potential,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.2962962962962963,0.38655462184873945,0.42592592592592593,0.18487394957983194,0.7474025974025975,0.7476190476190476,0.0,0.7474025974025975
Q1973_C5,Dialogue,Not Applicable,0.06451612903225806,0.0,0.0,0.2857142857142857,0.0,0.7037037037037037,0.3783783783783784,0.7777777777777778,0.09909909909909909,0.8777777777777779,0.881904761904762,0.14824986333222023,0.8777777777777779
Q1974_C1,Good,Not Applicable,0.10638297872340426,0.0,0.0,0.23809523809523808,0.0,0.45348837209302323,0.40957446808510634,0.4476744186046512,0.058510638297872286,0.7855573276625908,0.8850877192982454,0.28214404682341737,0.7855573276625908
Q1974_C2,Good,Not Applicable,0.03571428571428571,0.0,0.0,0.047619047619047616,0.0,0.09302325581395349,0.27555555555555555,0.18023255813953487,0.03555555555555556,0.5998575498575498,0.5236842105263159,0.05735393346764045,0.5998575498575498
Q1974_C3,Dialogue,Not Applicable,0.037037037037037035,0.0,0.0,0.047619047619047616,0.0,0.0755813953488372,0.2857142857142857,0.18604651162790697,0.0535714285714286,0.6022860180754916,0.5064912280701757,0.061313933948496595,0.6022860180754916
Q1975_C1,Good,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.3877551020408163,0.35185185185185186,0.18367346938775508,0.5658609908609908,0.5044444444444445,0.0,0.5658609908609908
Q1975_C2,Dialogue,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.4269662921348315,0.35185185185185186,0.0674157303370787,0.5843915343915345,0.5071428571428571,0.0,0.5843915343915345
Q1975_C3,Dialogue,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.2037037037037037,0.3275862068965517,0.35185185185185186,0.06896551724137934,0.6381141345427059,0.5261904761904762,0.0,0.6381141345427059
Q1975_C4,Dialogue,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.24074074074074073,0.38888888888888884,0.3888888888888889,0.07407407407407407,0.6191609977324263,0.5242857142857142,0.0,0.6191609977324263
Q1975_C5,Good,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.35185185185185186,0.3387978142076503,0.5740740740740741,0.10928961748633881,0.6956349206349206,0.66,0.0,0.6956349206349206
Q1975_C6,Dialogue,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.3516483516483516,0.2962962962962963,0.06593406593406592,0.6228835978835978,0.5857142857142856,0.0,0.6228835978835978
Q1975_C7,Bad,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.37623762376237624,0.35185185185185186,0.05940594059405946,0.6220899470899471,0.5938095238095238,0.0,0.6220899470899471
Q1975_C8,Dialogue,Not Applicable,0.07692307692307693,0.0,0.0,0.14285714285714285,0.0,0.14814814814814814,0.40816326530612246,0.37037037037037035,0.16326530612244894,0.6297808012093726,0.46642857142857147,0.14285714285714285,0.6297808012093726
Q1975_C9,Dialogue,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0
Q1975_C10,Dialogue,Not Applicable,0.15384615384615385,0.0,0.0,0.2857142857142857,0.0,0.42592592592592593,0.453125,0.5370370370370371,0.171875,0.7165154950869237,0.7266666666666667,0.30304576336566325,0.7165154950869237
Q1975_C11,Bad,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.12962962962962962,0.36,0.3333333333333333,0.07999999999999996,0.5947845804988663,0.5414965986394558,0.0,0.5947845804988663
Q1975_C12,Bad,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.3291139240506329,0.24074074074074073,0.05063291139240511,0.5725245653817082,0.44197278911564625,0.0,0.5725245653817082
Q1975_C13,Bad,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.07407407407407407,0.3296703296703297,0.2777777777777778,0.08791208791208793,0.596957671957672,0.3664285714285715,0.0,0.596957671957672
Q1975_C14,Good,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.2962962962962963,0.388235294117647,0.6111111111111112,0.11764705882352944,0.6811224489795918,0.6147619047619048,0.0,0.6811224489795918
Q1975_C15,Dialogue,Not Applicable,0.05555555555555555,0.0,0.0,0.14285714285714285,0.0,0.14814814814814814,0.4065040650406504,0.46296296296296297,0.13008130081300817,0.6677248677248677,0.645238095238095,0.0890870806374748,0.6677248677248677
Q1975_C16,Bad,Not Applicable,0.08333333333333333,0.0,0.0,0.14285714285714285,0.0,0.12962962962962962,0.41758241758241754,0.35185185185185186,0.15384615384615385,0.6467876039304611,0.4857142857142857,0.1543033499620919,0.6467876039304611
Q1975_C17,Bad,Not Applicable,0.14285714285714285,0.0,0.0,0.2857142857142857,0.0,0.24074074074074073,0.4036697247706422,0.4074074074074074,0.14678899082568808,0.7092214663643235,0.6476190476190476,0.2519763153394848,0.7092214663643235
Q1975_C18,Good,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.3191489361702128,0.2777777777777778,0.04255319148936165,0.54510582010582,0.3952380952380952,0.0,0.54510582010582
Q1975_C19,Bad,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.38596491228070173,0.4074074074074074,0.03508771929824561,0.6108465608465609,0.45047619047619053,0.0,0.6108465608465609
Q1975_C20,Bad,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.36,0.5,0.040000000000000036,0.6316515495086924,0.8285714285714285,0.0,0.6316515495086924
Q1975_C21,Good,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.07407407407407407,0.3312101910828026,0.48148148148148145,0.05095541401273884,0.5899470899470901,0.5361904761904761,0.0,0.5899470899470901
Q1975_C22,Bad,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.07407407407407407,0.3157894736842105,0.2777777777777778,0.08421052631578951,0.5882275132275131,0.6814285714285714,0.0,0.5882275132275131
Q1975_C23,Bad,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.07407407407407407,0.3418803418803419,0.37037037037037035,0.06837606837606836,0.653835978835979,0.8499999999999999,0.0,0.653835978835979
Q1975_C24,Bad,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.12962962962962962,0.3793103448275862,0.4074074074074074,0.06896551724137934,0.621182917611489,0.5261904761904762,0.0,0.621182917611489
Q1975_C25,Good,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.24074074074074073,0.36708860759493667,0.5370370370370371,0.12658227848101267,0.6651927437641724,0.8023809523809524,0.0,0.6651927437641724
Q1975_C26,Dialogue,Not Applicable,0.08333333333333333,0.0,0.0,0.14285714285714285,0.0,0.14814814814814814,0.3820224719101124,0.3148148148148148,0.1797752808988764,0.5832010582010582,0.7571428571428571,0.1543033499620919,0.5832010582010582
